elapsed_time,highest_quality,iteration
2897,4309,1730
2898,4309,1731
2900,4309,1732
2901,4309,1733
2904,4309,1734
2905,4309,1735
2906,4309,1736
2907,4309,1737
2910,4309,1738
2912,4309,1739
2913,4309,1740
2914,4309,1741
2916,4309,1742
2917,4309,1743
2920,4309,1744
2922,4309,1745
2924,4309,1746
2925,4309,1747
2927,4309,1748
2930,4309,1749
2931,4309,1750
2933,4309,1751
2934,4309,1752
2935,4309,1753
2936,4309,1754
2938,4309,1755
2940,4309,1756
2941,4309,1757
2942,4309,1758
2943,4309,1759
2945,4309,1760
2947,4309,1761
2948,4309,1762
2949,4309,1763
2951,4309,1764
2953,4309,1765
2955,4309,1766
2956,4309,1767
2957,4309,1768
2958,4309,1769
2960,4309,1770
2962,4309,1771
2964,4309,1772
2967,4309,1773
2968,4309,1774
2970,4309,1775
2972,4309,1776
2974,4309,1777
2974,4309,1778
2975,4309,1779
2976,4309,1780
2977,4309,1781
2978,4309,1782
2980,4309,1783
2981,4309,1784
2982,4309,1785
2982,4309,1786
2985,4309,1787
2986,4309,1788
2987,4309,1789
2990,4309,1790
2993,4309,1791
2994,4309,1792
2996,4309,1793
3000,4309,1794
3002,4309,1795
3004,4309,1796
3006,4309,1797
3009,4309,1798
3010,4309,1799
3013,4309,1800
3013,4309,1801
3014,4309,1802
3015,4309,1803
3016,4309,1804
3019,4309,1805
3019,4309,1806
3022,4309,1807
3023,4309,1808
3024,4309,1809
3025,4309,1810
3026,4309,1811
3028,4309,1812
3029,4309,1813
3032,4309,1814
3034,4309,1815
3035,4309,1816
3036,4309,1817
3037,4309,1818
3038,4309,1819
3040,4309,1820
3042,4309,1821
3044,4309,1822
3045,4309,1823
3048,4309,1824
3050,4309,1825
3051,4309,1826
3052,4309,1827
3053,4309,1828
3056,4309,1829
3057,4309,1830
3059,4309,1831
3061,4309,1832
3065,4309,1833
3066,4309,1834
3067,4309,1835
3069,4309,1836
3072,4309,1837
3073,4309,1838
3075,4309,1839
3076,4309,1840
3077,4309,1841
3078,4309,1842
3079,4309,1843
3079,4309,1844
3081,4309,1845
3081,4309,1846
3083,4309,1847
3085,4309,1848
3087,4309,1849
3088,4309,1850
3090,4309,1851
3093,4309,1852
3096,4309,1853
3097,4309,1854
3099,4309,1855
3101,4309,1856
3102,4309,1857
3104,4309,1858
3106,4309,1859
3108,4309,1860
3109,4309,1861
3112,4309,1862
3113,4309,1863
3115,4309,1864
3117,4309,1865
3119,4309,1866
3120,4309,1867
3122,4309,1868
3123,4309,1869
3124,4309,1870
3126,4309,1871
3127,4309,1872
3128,4309,1873
3130,4309,1874
3131,4309,1875
3133,4309,1876
3134,4309,1877
3135,4309,1878
3135,4309,1879
3139,4309,1880
3141,4309,1881
3142,4309,1882
3144,4309,1883
3145,4309,1884
3147,4309,1885
3147,4309,1886
3149,4309,1887
3152,4309,1888
3153,4309,1889
3155,4309,1890
3157,4309,1891
3158,4309,1892
3160,4309,1893
3161,4309,1894
3162,4309,1895
3165,4309,1896
3166,4309,1897
3167,4309,1898
3170,4309,1899
3173,4309,1900
3174,4309,1901
3176,4309,1902
3178,4309,1903
3178,4309,1904
3180,4309,1905
3183,4309,1906
3185,4309,1907
3187,4309,1908
3187,4309,1909
3189,4309,1910
3190,4309,1911
3192,4309,1912
3194,4309,1913
3196,4309,1914
3198,4309,1915
3200,4309,1916
3202,4309,1917
3204,4309,1918
3205,4309,1919
3208,4309,1920
3209,4309,1921
3210,4309,1922
3213,4309,1923
3215,4309,1924
3217,4309,1925
3220,4309,1926
3220,4309,1927
3221,4309,1928
3222,4309,1929
3225,4309,1930
3226,4309,1931
3228,4309,1932
3229,4309,1933
3232,4309,1934
3233,4309,1935
3234,4309,1936
3237,4309,1937
3239,4309,1938
3240,4309,1939
3243,4309,1940
3243,4309,1941
3244,4309,1942
3245,4309,1943
3246,4309,1944
3248,4309,1945
3250,4309,1946
3252,4309,1947
3253,4309,1948
3255,4309,1949
3258,4309,1950
3259,4309,1951
3262,4309,1952
3263,4309,1953
3264,4309,1954
3267,4309,1955
3268,4309,1956
3271,4309,1957
3272,4309,1958
3274,4309,1959
3276,4309,1960
3278,4309,1961
3280,4309,1962
3281,4309,1963
3282,4309,1964
3284,4309,1965
3286,4309,1966
3289,4309,1967
3291,4309,1968
3291,4309,1969
3294,4309,1970
3295,4309,1971
3296,4309,1972
3298,4309,1973
3300,4309,1974
3301,4309,1975
3302,4309,1976
3302,4309,1977
3304,4309,1978
3305,4309,1979
3306,4309,1980
3309,4309,1981
3311,4309,1982
3312,4309,1983
3314,4309,1984
3315,4309,1985
3317,4309,1986
3320,4309,1987
3322,4309,1988
3324,4309,1989
3327,4309,1990
3330,4309,1991
3332,4309,1992
3334,4309,1993
3336,4309,1994
3336,4309,1995
3339,4309,1996
3341,4309,1997
3343,4309,1998
3344,4309,1999
3345,4309,2000
3347,4309,2001
3348,4309,2002
3348,4309,2003
3350,4309,2004
3351,4309,2005
3355,4309,2006
3357,4309,2007
3359,4309,2008
3360,4309,2009
3361,4309,2010
3361,4309,2011
3362,4309,2012
3365,4309,2013
3365,4309,2014
3368,4309,2015
3369,4309,2016
3372,4309,2017
3373,4309,2018
3375,4309,2019
3376,4309,2020
3377,4309,2021
3378,4309,2022
3380,4309,2023
3383,4309,2024
3384,4309,2025
3385,4309,2026
3386,4309,2027
3387,4309,2028
3387,4309,2029
3389,4309,2030
3391,4309,2031
3392,4309,2032
3394,4309,2033
3397,4309,2034
3399,4309,2035
3401,4309,2036
3403,4309,2037
3404,4309,2038
3404,4309,2039
3406,4309,2040
3408,4309,2041
3409,4309,2042
3410,4309,2043
3413,4309,2044
3415,4309,2045
3417,4309,2046
3419,4309,2047
3420,4309,2048
3421,4309,2049
3423,4309,2050
3423,4309,2051
3425,4309,2052
3426,4309,2053
3428,4309,2054
3428,4309,2055
3429,4309,2056
3432,4309,2057
3433,4309,2058
3436,4309,2059
3437,4309,2060
3438,4309,2061
3440,4309,2062
3441,4309,2063
3442,4309,2064
3444,4309,2065
3446,4309,2066
3447,4309,2067
3449,4309,2068
3451,4309,2069
3453,4309,2070
3454,4309,2071
3456,4309,2072
3456,4309,2073
3459,4309,2074
3460,4309,2075
3462,4309,2076
3463,4309,2077
3465,4309,2078
3465,4309,2079
3466,4309,2080
3468,4309,2081
3471,4309,2082
3472,4309,2083
3475,4309,2084
3478,4309,2085
3480,4309,2086
3481,4309,2087
3484,4309,2088
3486,4309,2089
3487,4309,2090
3490,4309,2091
3492,4309,2092
3495,4309,2093
3496,4309,2094
3496,4309,2095
3497,4309,2096
3499,4309,2097
3500,4309,2098
3500,4309,2099
3502,4309,2100
3503,4309,2101
3505,4309,2102
3507,4309,2103
3509,4309,2104
3512,4309,2105
3512,4309,2106
3514,4309,2107
3515,4309,2108
3516,4309,2109
3519,4309,2110
3520,4309,2111
3521,4309,2112
3521,4309,2113
3523,4309,2114
3524,4309,2115
3525,4309,2116
3527,4309,2117
3528,4309,2118
3531,4309,2119
3532,4309,2120
3534,4309,2121
3537,4309,2122
3537,4309,2123
3540,4309,2124
3542,4309,2125
3543,4309,2126
3544,4309,2127
3546,4309,2128
3547,4309,2129
3549,4309,2130
3550,4309,2131
3551,4309,2132
3553,4309,2133
3555,4309,2134
3556,4309,2135
3557,4309,2136
3558,4309,2137
3558,4309,2138
3559,4309,2139
3560,4309,2140
3562,4309,2141
3563,4309,2142
3565,4309,2143
3567,4309,2144
3569,4309,2145
3570,4309,2146
3572,4309,2147
3572,4309,2148
3573,4309,2149
3574,4309,2150
3576,4309,2151
3578,4309,2152
3581,4309,2153
3583,4309,2154
3585,4309,2155
3586,4309,2156
3589,4309,2157
3589,4309,2158
3590,4309,2159
3593,4309,2160
3594,4309,2161
3597,4309,2162
3598,4309,2163
3599,4309,2164
3601,4309,2165
3603,4309,2166
3603,4309,2167
3606,4309,2168
3610,4309,2169
3612,4309,2170
3615,4309,2171
3618,4309,2172
3620,4309,2173
3621,4309,2174
3622,4309,2175
3624,4309,2176
3627,4309,2177
3628,4309,2178
3629,4309,2179
3630,4309,2180
3630,4309,2181
3632,4309,2182
3633,4309,2183
3634,4309,2184
3634,4309,2185
3637,4309,2186
3639,4309,2187
3642,4309,2188
3643,4309,2189
3644,4309,2190
3645,4309,2191
3648,4309,2192
3650,4309,2193
3652,4309,2194
3654,4309,2195
3655,4309,2196
3656,4309,2197
3659,4309,2198
3659,4309,2199
3660,4309,2200
3662,4309,2201
3664,4309,2202
3665,4309,2203
3666,4309,2204
3668,4309,2205
3670,4309,2206
3672,4309,2207
3674,4309,2208
3677,4309,2209
3678,4309,2210
3681,4309,2211
3683,4309,2212
3686,4309,2213
3687,4309,2214
3688,4309,2215
3691,4309,2216
3692,4309,2217
3694,4309,2218
3696,4309,2219
3698,4309,2220
3700,4309,2221
3702,4309,2222
3702,4309,2223
3704,4309,2224
3707,4309,2225
3709,4309,2226
3710,4309,2227
3711,4309,2228
3712,4309,2229
3714,4309,2230
3715,4309,2231
3716,4309,2232
3717,4309,2233
3719,4309,2234
3720,4309,2235
3722,4309,2236
3722,4309,2237
3725,4309,2238
3728,4309,2239
3729,4309,2240
3729,4309,2241
3731,4309,2242
3732,4309,2243
3733,4309,2244
3735,4309,2245
3736,4309,2246
3737,4309,2247
3740,4309,2248
3743,4309,2249
3745,4309,2250
3747,4309,2251
3748,4309,2252
3750,4309,2253
3752,4309,2254
3755,4309,2255
3757,4309,2256
3759,4309,2257
3761,4309,2258
3763,4309,2259
3766,4309,2260
3768,4309,2261
3769,4309,2262
3769,4309,2263
3770,4309,2264
3773,4309,2265
3774,4309,2266
3775,4309,2267
3776,4309,2268
3777,4309,2269
3778,4309,2270
3779,4309,2271
3780,4309,2272
3782,4309,2273
3783,4309,2274
3786,4309,2275
3786,4309,2276
3788,4309,2277
3788,4309,2278
3790,4309,2279
3791,4309,2280
3793,4309,2281
3794,4309,2282
3796,4309,2283
3798,4309,2284
3799,4309,2285
3799,4309,2286
3801,4309,2287
3803,4309,2288
3804,4309,2289
3806,4309,2290
3809,4309,2291
3810,4309,2292
3811,4309,2293
3813,4309,2294
3815,4309,2295
3816,4309,2296
3818,4309,2297
3820,4309,2298
3821,4309,2299
3823,4309,2300
3825,4309,2301
3827,4309,2302
3829,4309,2303
3829,4309,2304
3831,4309,2305
3832,4309,2306
3833,4309,2307
3834,4309,2308
3836,4309,2309
3839,4309,2310
3839,4309,2311
3841,4309,2312
3842,4309,2313
3843,4309,2314
3845,4309,2315
3846,4309,2316
3848,4309,2317
3850,4309,2318
3853,4309,2319
3856,4309,2320
3857,4309,2321
3859,4309,2322
3862,4309,2323
3865,4309,2324
3866,4309,2325
3866,4309,2326
3868,4309,2327
3871,4309,2328
3872,4309,2329
3875,4309,2330
3876,4309,2331
3877,4309,2332
3877,4309,2333
3879,4309,2334
3879,4309,2335
3882,4309,2336
3883,4309,2337
3884,4309,2338
3887,4309,2339
3887,4309,2340
3889,4309,2341
3891,4309,2342
3893,4309,2343
3894,4309,2344
3894,4309,2345
3897,4309,2346
3899,4309,2347
3902,4309,2348
3905,4309,2349
3907,4309,2350
3909,4309,2351
3910,4309,2352
3913,4309,2353
3914,4309,2354
3915,4309,2355
3916,4309,2356
3918,4309,2357
3919,4309,2358
3921,4309,2359
3924,4309,2360
3925,4309,2361
3925,4309,2362
3926,4309,2363
3928,4309,2364
3930,4309,2365
3930,4309,2366
3931,4309,2367
3933,4309,2368
3935,4309,2369
3937,4309,2370
3938,4309,2371
3940,4309,2372
3944,4309,2373
3946,4309,2374
3946,4309,2375
3950,4309,2376
3951,4309,2377
3953,4309,2378
3955,4309,2379
3958,4309,2380
3962,4309,2381
3965,4309,2382
3966,4309,2383
3969,4309,2384
3970,4309,2385
3972,4309,2386
3974,4309,2387
3976,4309,2388
3978,4309,2389
3980,4309,2390
3981,4309,2391
3983,4309,2392
3985,4309,2393
3986,4309,2394
3989,4309,2395
3992,4309,2396
3994,4309,2397
3996,4309,2398
3997,4309,2399
3998,4309,2400
4001,4309,2401
4002,4309,2402
4004,4309,2403
4006,4309,2404
4007,4309,2405
4009,4309,2406
4010,4309,2407
4011,4309,2408
4012,4309,2409
4015,4309,2410
4016,4309,2411
4018,4309,2412
4019,4309,2413
4020,4309,2414
4023,4309,2415
4025,4309,2416
4026,4309,2417
4028,4309,2418
4031,4309,2419
4034,4309,2420
4035,4309,2421
4037,4309,2422
4038,4309,2423
4040,4309,2424
4041,4309,2425
4042,4309,2426
4043,4309,2427
4043,4309,2428
4044,4309,2429
4045,4309,2430
4046,4309,2431
4048,4309,2432
4049,4309,2433
4050,4309,2434
4053,4309,2435
4054,4309,2436
4055,4309,2437
4057,4309,2438
4058,4309,2439
4061,4309,2440
4063,4309,2441
4064,4309,2442
4064,4309,2443
4067,4309,2444
4069,4309,2445
4071,4309,2446
4072,4309,2447
4074,4309,2448
4076,4309,2449
4079,4309,2450
4082,4309,2451
4083,4309,2452
4084,4309,2453
4086,4309,2454
4089,4309,2455
4091,4309,2456
4092,4309,2457
4093,4309,2458
4094,4309,2459
4097,4309,2460
4099,4309,2461
4101,4309,2462
4104,4309,2463
4104,4309,2464
4107,4309,2465
4109,4309,2466
4109,4309,2467
4112,4309,2468
4114,4309,2469
4115,4309,2470
4116,4309,2471
4119,4309,2472
4120,4309,2473
4122,4309,2474
4123,4309,2475
4126,4309,2476
4129,4309,2477
4129,4309,2478
4131,4309,2479
4132,4309,2480
4133,4309,2481
4136,4309,2482
4139,4309,2483
4140,4309,2484
4142,4309,2485
4142,4309,2486
4145,4309,2487
4146,4309,2488
4149,4309,2489
4150,4309,2490
4153,4309,2491
4155,4309,2492
4156,4309,2493
4156,4309,2494
4157,4309,2495
4159,4309,2496
4160,4309,2497
4161,4309,2498
4163,4309,2499
4165,4309,2500
4167,4309,2501
4170,4309,2502
4171,4309,2503
4172,4309,2504
4174,4309,2505
4176,4309,2506
4178,4309,2507
4179,4309,2508
4180,4309,2509
4181,4309,2510
4183,4309,2511
4186,4309,2512
4187,4309,2513
4189,4309,2514
4191,4309,2515
4192,4309,2516
4194,4309,2517
4196,4309,2518
4198,4309,2519
4200,4309,2520
4201,4309,2521
4201,4309,2522
4202,4309,2523
4204,4309,2524
4205,4309,2525
4207,4309,2526
4208,4309,2527
4209,4309,2528
4209,4309,2529
4210,4309,2530
4213,4309,2531
4214,4309,2532
4215,4309,2533
4217,4309,2534
4219,4309,2535
4220,4309,2536
4221,4309,2537
4221,4309,2538
4224,4309,2539
4226,4309,2540
4226,4309,2541
4229,4309,2542
4232,4309,2543
4234,4309,2544
4236,4309,2545
4238,4309,2546
4238,4309,2547
4239,4309,2548
4240,4309,2549
4240,4309,2550
4241,4309,2551
4242,4309,2552
4244,4309,2553
4244,4309,2554
4246,4309,2555
4247,4309,2556
4249,4309,2557
4251,4309,2558
4252,4309,2559
4253,4309,2560
4254,4309,2561
4255,4309,2562
4258,4309,2563
4259,4309,2564
4260,4309,2565
4261,4309,2566
4263,4309,2567
4264,4309,2568
4265,4309,2569
4266,4309,2570
4267,4309,2571
4267,4309,2572
4270,4309,2573
4272,4309,2574
4275,4309,2575
4277,4309,2576
4278,4309,2577
4279,4309,2578
4281,4309,2579
4281,4309,2580
4282,4309,2581
4284,4309,2582
4285,4309,2583
4287,4309,2584
4289,4309,2585
4289,4309,2586
4290,4309,2587
4291,4309,2588
4292,4309,2589
4293,4309,2590
4294,4309,2591
4297,4309,2592
4298,4309,2593
4299,4309,2594
4301,4309,2595
4302,4309,2596
4303,4309,2597
4306,4309,2598
4307,4309,2599
4308,4309,2600
4310,4309,2601
4311,4309,2602
4312,4309,2603
4314,4309,2604
4316,4309,2605
4317,4309,2606
4318,4309,2607
4319,4309,2608
4321,4309,2609
4324,4309,2610
4325,4309,2611
4327,4309,2612
4329,4309,2613
4331,4309,2614
4332,4309,2615
4333,4309,2616
4336,4309,2617
4337,4309,2618
4339,4309,2619
4341,4309,2620
4342,4309,2621
4343,4309,2622
4344,4309,2623
4347,4309,2624
4349,4309,2625
4349,4309,2626
4350,4309,2627
4351,4309,2628
4352,4309,2629
4353,4309,2630
4354,4309,2631
4356,4309,2632
4358,4309,2633
4359,4309,2634
4361,4309,2635
4364,4309,2636
4365,4309,2637
4367,4309,2638
4368,4309,2639
4369,4309,2640
4370,4309,2641
4371,4309,2642
4373,4309,2643
4373,4309,2644
4375,4309,2645
4377,4309,2646
4378,4309,2647
4379,4309,2648
4380,4309,2649
4381,4309,2650
4381,4309,2651
4382,4309,2652
4384,4309,2653
4385,4309,2654
4386,4309,2655
4388,4309,2656
4391,4309,2657
4391,4309,2658
4394,4309,2659
4395,4309,2660
4396,4309,2661
4398,4309,2662
4401,4309,2663
4404,4309,2664
4407,4309,2665
4408,4309,2666
4411,4309,2667
4413,4309,2668
4414,4309,2669
4417,4309,2670
4418,4309,2671
4421,4309,2672
4422,4309,2673
4423,4309,2674
4425,4309,2675
4427,4309,2676
4428,4309,2677
4430,4309,2678
4432,4309,2679
4434,4309,2680
4437,4309,2681
4439,4309,2682
4441,4309,2683
4442,4309,2684
4445,4309,2685
4448,4309,2686
4450,4309,2687
4451,4309,2688
4452,4309,2689
4454,4309,2690
4456,4309,2691
4458,4309,2692
4459,4309,2693
4463,4309,2694
4464,4309,2695
4465,4309,2696
4466,4309,2697
4467,4309,2698
4468,4309,2699
4468,4309,2700
4470,4309,2701
4471,4309,2702
4472,4309,2703
4474,4309,2704
4478,4309,2705
4481,4309,2706
4482,4309,2707
4485,4309,2708
4486,4309,2709
4488,4309,2710
4489,4309,2711
4491,4309,2712
4492,4309,2713
4493,4309,2714
4496,4309,2715
4498,4309,2716
4500,4309,2717
4503,4309,2718
4504,4309,2719
4506,4309,2720
4507,4309,2721
4508,4309,2722
4509,4309,2723
4510,4309,2724
4511,4309,2725
4514,4309,2726
4516,4309,2727
4517,4309,2728
4517,4309,2729
4520,4309,2730
4521,4309,2731
4523,4309,2732
4523,4309,2733
4524,4309,2734
4526,4309,2735
4528,4309,2736
4529,4309,2737
4532,4309,2738
4533,4309,2739
4536,4309,2740
4537,4309,2741
4539,4309,2742
4541,4309,2743
4544,4309,2744
4546,4309,2745
4549,4309,2746
4550,4309,2747
4551,4309,2748
4553,4309,2749
4556,4309,2750
4556,4309,2751
4558,4309,2752
4559,4309,2753
4560,4309,2754
4562,4309,2755
4565,4309,2756
4567,4309,2757
4569,4309,2758
4569,4309,2759
4570,4309,2760
4572,4309,2761
4573,4309,2762
4575,4309,2763
4577,4309,2764
4579,4309,2765
4581,4309,2766
4583,4309,2767
4584,4309,2768
4585,4309,2769
4586,4309,2770
4588,4309,2771
4589,4309,2772
4590,4309,2773
4591,4309,2774
4592,4309,2775
4595,4309,2776
4599,4309,2777
4599,4309,2778
4600,4309,2779
4600,4309,2780
4603,4309,2781
4606,4309,2782
4608,4309,2783
4610,4309,2784
4611,4309,2785
4612,4309,2786
4614,4309,2787
4615,4309,2788
4616,4309,2789
4617,4309,2790
4618,4309,2791
4620,4309,2792
4623,4309,2793
4624,4309,2794
4625,4309,2795
4628,4309,2796
4629,4309,2797
4632,4309,2798
4633,4309,2799
4634,4309,2800
4634,4309,2801
4636,4309,2802
4638,4309,2803
4639,4309,2804
4640,4309,2805
4641,4309,2806
4643,4309,2807
4644,4309,2808
4646,4309,2809
4647,4309,2810
4649,4309,2811
4651,4309,2812
4652,4309,2813
4653,4309,2814
4654,4309,2815
4656,4309,2816
4657,4309,2817
4658,4309,2818
4659,4309,2819
4661,4309,2820
4664,4309,2821
4666,4309,2822
4668,4309,2823
4670,4309,2824
4671,4309,2825
4672,4309,2826
4675,4309,2827
4679,4309,2828
4681,4309,2829
4683,4309,2830
4684,4309,2831
4685,4309,2832
4686,4309,2833
4688,4309,2834
4691,4309,2835
4692,4309,2836
4695,4309,2837
4696,4309,2838
4698,4309,2839
4700,4309,2840
4702,4309,2841
4703,4309,2842
4704,4309,2843
4706,4309,2844
4707,4309,2845
4710,4309,2846
4711,4309,2847
4712,4309,2848
4715,4309,2849
4715,4309,2850
4717,4309,2851
4718,4309,2852
4720,4309,2853
4722,4309,2854
4723,4309,2855
4724,4309,2856
4725,4309,2857
4727,4309,2858
4730,4309,2859
4732,4309,2860
4735,4309,2861
4736,4309,2862
4738,4309,2863
4739,4309,2864
4742,4309,2865
4743,4309,2866
4746,4309,2867
4748,4309,2868
4750,4309,2869
4750,4309,2870
4752,4309,2871
4752,4309,2872
4753,4309,2873
4756,4309,2874
4758,4309,2875
4761,4309,2876
4762,4309,2877
4764,4309,2878
4764,4309,2879
4765,4309,2880
4768,4309,2881
4768,4309,2882
4769,4309,2883
4771,4309,2884
4774,4309,2885
4775,4309,2886
4775,4309,2887
4777,4309,2888
4778,4309,2889
4779,4309,2890
4779,4309,2891
4782,4309,2892
4783,4309,2893
4784,4309,2894
4784,4309,2895
4787,4309,2896
4789,4309,2897
4791,4309,2898
4793,4309,2899
4795,4309,2900
4797,4309,2901
4799,4309,2902
4800,4309,2903
4802,4309,2904
4804,4309,2905
4805,4309,2906
4807,4309,2907
4810,4309,2908
4811,4309,2909
4811,4309,2910
4813,4309,2911
4814,4309,2912
4816,4309,2913
4817,4309,2914
4818,4309,2915
4819,4309,2916
4819,4309,2917
4820,4309,2918
4821,4309,2919
4824,4309,2920
4827,4309,2921
4828,4309,2922
4830,4309,2923
4832,4309,2924
4835,4309,2925
4839,4309,2926
4840,4309,2927
4841,4309,2928
4843,4309,2929
4844,4309,2930
4846,4309,2931
4849,4309,2932
4850,4309,2933
4850,4309,2934
4853,4309,2935
4856,4309,2936
4858,4309,2937
4861,4309,2938
4862,4309,2939
4862,4309,2940
4865,4309,2941
4867,4309,2942
4868,4309,2943
4869,4309,2944
4871,4309,2945
4872,4309,2946
4874,4309,2947
4874,4309,2948
4877,4309,2949
4879,4309,2950
4881,4309,2951
4884,4309,2952
4886,4309,2953
4887,4309,2954
4888,4309,2955
4889,4309,2956
4892,4309,2957
4894,4309,2958
4896,4309,2959
4899,4309,2960
4901,4309,2961
4902,4309,2962
4904,4309,2963
4905,4309,2964
4908,4309,2965
4910,4309,2966
4912,4309,2967
4912,4309,2968
4915,4309,2969
4918,4309,2970
4920,4309,2971
4922,4309,2972
4923,4309,2973
4925,4309,2974
4926,4309,2975
4929,4309,2976
4931,4309,2977
4932,4309,2978
4935,4309,2979
4935,4309,2980
4936,4309,2981
4938,4309,2982
4939,4309,2983
4940,4309,2984
4942,4309,2985
4943,4309,2986
4945,4309,2987
4948,4309,2988
4950,4309,2989
4951,4309,2990
4952,4309,2991
4954,4309,2992
4955,4309,2993
4957,4309,2994
4958,4309,2995
4960,4309,2996
4962,4309,2997
4963,4309,2998
4966,4309,2999
4968,4309,3000
4969,4309,3001
4970,4309,3002
4971,4309,3003
4972,4309,3004
4974,4309,3005
4975,4309,3006
4978,4309,3007
4979,4309,3008
4980,4309,3009
4981,4309,3010
4984,4309,3011
4986,4309,3012
4988,4309,3013
4989,4309,3014
4991,4309,3015
4993,4309,3016
4993,4309,3017
4996,4309,3018
4998,4309,3019
4999,4309,3020
5002,4309,3021
5004,4309,3022
5006,4309,3023
5007,4309,3024
5009,4309,3025
5012,4309,3026
5015,4309,3027
5016,4309,3028
5017,4309,3029
5020,4309,3030
5022,4309,3031
5023,4309,3032
5024,4309,3033
5025,4309,3034
5027,4309,3035
5028,4309,3036
5030,4309,3037
5031,4309,3038
5032,4309,3039
5033,4309,3040
5035,4309,3041
5036,4309,3042
5038,4309,3043
5039,4309,3044
5042,4309,3045
5044,4309,3046
5046,4309,3047
5048,4309,3048
5049,4309,3049
5051,4309,3050
5053,4309,3051
5056,4309,3052
5057,4309,3053
5059,4309,3054
5060,4309,3055
5062,4309,3056
5064,4309,3057
5065,4309,3058
5066,4309,3059
5067,4309,3060
5069,4309,3061
5070,4309,3062
5071,4309,3063
5072,4309,3064
5073,4309,3065
5076,4309,3066
5078,4309,3067
5081,4309,3068
5083,4309,3069
5083,4309,3070
5085,4309,3071
5086,4309,3072
5088,4309,3073
5090,4309,3074
5091,4309,3075
5093,4309,3076
5095,4309,3077
5096,4309,3078
5099,4309,3079
5101,4309,3080
5101,4309,3081
5102,4309,3082
5104,4309,3083
5107,4309,3084
5110,4309,3085
5111,4309,3086
5114,4309,3087
5115,4309,3088
5115,4309,3089
5117,4309,3090
5119,4309,3091
5121,4309,3092
5122,4309,3093
5125,4309,3094
5127,4309,3095
5127,4309,3096
5128,4309,3097
5128,4309,3098
5131,4309,3099
5132,4309,3100
5133,4309,3101
5134,4309,3102
5136,4309,3103
5138,4309,3104
5141,4309,3105
5142,4309,3106
5143,4309,3107
5145,4309,3108
5145,4309,3109
5146,4309,3110
5148,4309,3111
5149,4309,3112
5151,4309,3113
5153,4309,3114
5155,4309,3115
5158,4309,3116
5160,4309,3117
5162,4309,3118
5165,4309,3119
5168,4309,3120
5170,4309,3121
5173,4309,3122
5174,4309,3123
5175,4309,3124
5177,4309,3125
5178,4309,3126
5180,4309,3127
5182,4309,3128
5185,4309,3129
5187,4309,3130
5189,4309,3131
5191,4309,3132
5194,4309,3133
5194,4309,3134
5196,4309,3135
5198,4309,3136
5199,4309,3137
5200,4309,3138
5202,4309,3139
5203,4309,3140
5204,4309,3141
5205,4309,3142
5208,4309,3143
5211,4309,3144
5213,4309,3145
5215,4309,3146
5217,4309,3147
5219,4309,3148
5221,4309,3149
5222,4309,3150
5223,4309,3151
5225,4309,3152
5226,4309,3153
5228,4309,3154
5230,4309,3155
5232,4309,3156
5234,4309,3157
5236,4309,3158
5238,4309,3159
5239,4309,3160
5239,4309,3161
5241,4309,3162
5243,4309,3163
5244,4309,3164
5245,4309,3165
5246,4309,3166
5247,4309,3167
5248,4309,3168
5251,4309,3169
5252,4309,3170
5253,4309,3171
5255,4309,3172
5257,4309,3173
5259,4309,3174
5261,4309,3175
5264,4309,3176
5265,4309,3177
5266,4309,3178
5269,4309,3179
5270,4309,3180
5273,4309,3181
5275,4309,3182
5276,4309,3183
5278,4309,3184
5280,4309,3185
5282,4309,3186
5285,4309,3187
5287,4309,3188
5288,4309,3189
5290,4309,3190
5291,4309,3191
5294,4309,3192
5295,4309,3193
5297,4309,3194
5300,4309,3195
5300,4309,3196
5301,4309,3197
5302,4309,3198
5303,4309,3199
5304,4309,3200
5306,4309,3201
5307,4309,3202
5310,4309,3203
5311,4309,3204
5313,4309,3205
5314,4309,3206
5315,4309,3207
5318,4309,3208
5319,4309,3209
5320,4309,3210
5321,4309,3211
5324,4309,3212
5325,4309,3213
5327,4309,3214
5330,4309,3215
5332,4309,3216
5333,4309,3217
5335,4309,3218
5337,4309,3219
5338,4309,3220
5340,4309,3221
5341,4309,3222
5344,4309,3223
5346,4309,3224
5346,4309,3225
5347,4309,3226
5350,4309,3227
5351,4309,3228
5354,4309,3229
5354,4309,3230
5356,4309,3231
5357,4309,3232
5360,4309,3233
5363,4309,3234
5365,4309,3235
5366,4309,3236
5367,4309,3237
5368,4309,3238
5369,4309,3239
5371,4309,3240
5374,4309,3241
5375,4309,3242
5377,4309,3243
5379,4309,3244
5381,4309,3245
5382,4309,3246
5382,4309,3247
5384,4309,3248
5387,4309,3249
5387,4309,3250
5390,4309,3251
5392,4309,3252
5394,4309,3253
5394,4309,3254
5396,4309,3255
5398,4309,3256
5399,4309,3257
5401,4309,3258
5402,4309,3259
5404,4309,3260
5406,4309,3261
5409,4309,3262
5411,4309,3263
5412,4309,3264
5414,4309,3265
5416,4309,3266
5418,4309,3267
5421,4309,3268
5422,4309,3269
5423,4309,3270
5424,4309,3271
5427,4309,3272
5429,4309,3273
5431,4309,3274
5432,4309,3275
5434,4309,3276
5436,4309,3277
5438,4309,3278
5441,4309,3279
5444,4309,3280
5447,4309,3281
5450,4309,3282
